post_id,symbol,stock_name,title,text,truncated,author,user_id,created_at,reply_count,like_count,retweet_count,view_count,fav_count,source,url,crawl_time
358432997,SZ002816,ST和科,,*ST和科：内幕信息知情人登记管理制度（2025年10月） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:49:49,0,0,0,6983,0,公告,https://xueqiu.com/S/SZ002816/358432997,2026-07-08 16:20:09
358433603,SZ002816,ST和科,,$*ST和科(SZ002816)$ 第三季度营收和预测相比略微低了一点点，问题不大，符合预期！,0,老珍酒,1311306095,2025-10-27 10:53:00,0,6,0,7879,0,Android,https://xueqiu.com/1311306095/358433603,2026-07-08 16:20:09
358433706,SZ002816,ST和科,,*ST和科：重大信息内部报告制度（2025年10月） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:41,0,0,0,7329,0,公告,https://xueqiu.com/S/SZ002816/358433706,2026-07-08 16:20:09
358433708,SZ002816,ST和科,,*ST和科：董事会薪酬与考核委员会工作细则（2025年10月） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:41,0,0,0,7719,0,公告,https://xueqiu.com/S/SZ002816/358433708,2026-07-08 16:20:09
358433711,SZ002816,ST和科,,*ST和科：防范控股股东、实际控制人及关联方占用公司资金制度（2025年10月） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:41,0,0,0,8025,0,公告,https://xueqiu.com/S/SZ002816/358433711,2026-07-08 16:20:09
358433716,SZ002816,ST和科,,*ST和科：独立董事候选人声明与承诺（纪贵宝） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,8825,0,公告,https://xueqiu.com/S/SZ002816/358433716,2026-07-08 16:20:09
358433717,SZ002816,ST和科,,*ST和科：互动易平台信息发布及回复内部审核制度（2025年10月） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,9020,0,公告,https://xueqiu.com/S/SZ002816/358433717,2026-07-08 16:20:09
358433718,SZ002816,ST和科,,*ST和科：第四届董事会提名委员会关于第五届董事会独立董事候选人任职资格的审核意见 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,9293,0,公告,https://xueqiu.com/S/SZ002816/358433718,2026-07-08 16:20:09
358433719,SZ002816,ST和科,,*ST和科：关于修订《公司章程》及修订、制定和废止公司部分制度的公告 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,9893,0,公告,https://xueqiu.com/S/SZ002816/358433719,2026-07-08 16:20:09
358433721,SZ002816,ST和科,,*ST和科：独立董事提名人声明与承诺（徐张宝） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,10662,0,公告,https://xueqiu.com/S/SZ002816/358433721,2026-07-08 16:20:09
358433722,SZ002816,ST和科,,*ST和科：独立董事候选人声明与承诺（徐张宝） 网页链接,0,*ST和科(SZ002816),0,2025-10-27 10:53:42,0,0,0,11958,0,公告,https://xueqiu.com/S/SZ002816/358433722,2026-07-08 16:20:09
358434149,SZ002816,ST和科,,$*ST和科(SZ002816)$ 营收同比增长30倍，预期内,0,老珍酒,1311306095,2025-10-27 10:56:23,5,5,0,15606,0,Android,https://xueqiu.com/1311306095/358434149,2026-07-08 16:20:09
358438819,SZ002816,ST和科,财报速递：*ST和科2025年前三季度净利润673.38万元,10月28日，A股上市公司*ST和科（002816）发布2025年前三季度业绩报告，其中，净利润673.38万元，扭亏为盈。 根据同花顺财务诊断大模型对其本期及过去5年财务数据1200余项财务指标的综合运算及跟踪分析，*ST和科近五年总体财务状况低于行业平均水平。具体而言，偿债能力一般。 净利润673.38万元，扭亏为盈 从营收和利润方面看，公司本报告期实现营业总收入1.68亿元，同比增长2932.86%，净利润673.38万元，同比扭亏为盈，去年同期亏损3045.74万元，基本每股收益为0.07元。 从资产方面看，公司报告期内，期末资产总计为4.60亿元，应收账款为1.71亿元；现金流量方面，经营活动产生的现金流量净额为-2861.00万元，销售商品、提供劳务收到的现金为1.68亿元。 财务状况欠佳，存在6项财务风险 根据*ST和科公布的相关财务信息显示，公司存在6个财务风险，具体如下： 指标类型评述收益率净资产收益率平均为-13.25%，公司盈利能力较差。盈利营业利润率平均为-74.76%，公司赚钱能力较差。应收应收账款周转率平均为1.40(次/年)，公司收帐压力大。存货周转存货周转率平均为1.33(次/年)，存货变现能力较差。营运总资产周转率平均为0.46(次/年)，公司运营能力很低。收益净利润现金含量平均为-633.14%，公司现金流较差。 综合来看，*ST和科总体财务状况低于行业平均水平，当前总评分为0.64分，在所属的专用设备行业的197家公司中排名靠后。具体而言，偿债能力一般。 各项指标评分如下： 指标类型上期评分本期评分排名评价成长能力0.232.16113尚可偿债能力2.891.24149一般营运能力0.680.86164不佳盈利能力0.080.56176较低现金流0.360.15192较弱资产质量1.430.03197不佳总分0.470.64191低于行业平均水平 关于同花顺财务诊断大模型 同花顺（300033）财务诊断大模型根据公司最新及往期财务数据和行业状况，计算出公司的财务评分、亮点和风险，反映公司已披露的财务状况，但不是对未来财务状况的预测。财务评分区间为0~5分，分数越高说明财务状况越好、对中长期的投资价值越大。财务亮点与风险评述中涉及“平均”关键词的取指标5年平均值，没有“平均”关键词的取最新报告期数据。上述所有信息均基于人工智能算法，仅供参考，不代表同花顺财经观点，投资者据此操作，风险自担。 了解更多该公司的股票诊断信息>>>,0,*ST和科(SZ002816),0,2025-10-27 11:24:33,0,0,0,14107,0,新闻,https://xueqiu.com/S/SZ002816/358438819,2026-07-08 16:20:09
358443660,SZ002816,ST和科,,$*ST和科(SZ002816)$ 合同负债从2季度的3343万提升到3季度末的5869万。截止三季度营收1.68亿，四季度需再冲击1.4亿。截止三季度扣非净利润-271万，三季度利润567万，四季度保持这个趋势可以扣非利润为正。结论：期待年底利润、营业额双丰收保壳成功。PS：明天可能潜伏盘兑现利润，砸盘，造成利润回撤，也可能场外资金信心满满顶板买入。目前本人盈利40%，持仓不动，看好和科达相关半导体概念及摘帽后市值提升。,0,逍遥_任,9174224488,2025-10-27 11:51:07,0,2,0,21050,0,雪球,https://xueqiu.com/9174224488/358443660,2026-07-08 16:20:09
358452082,SZ002816,ST和科,,$*ST和科(SZ002816)$ 机构走了，大户进来了，业绩符合预期保壳没问题了，至于资产注入与重组今年应该是没啥盼头了,0,对生活充满期待,9490032997,2025-10-27 12:45:18,1,1,0,14918,0,iPhone,https://xueqiu.com/9490032997/358452082,2026-07-08 16:20:09
358468857,SZ002816,ST和科,,$*ST和科(SZ002816)$ 没有超预期，但是即使今天直接保壳成功，最多对股价有短期影响。和科能否继续翻倍还是要看光刻机业务发展情况，以及阜阳欣奕华到底借不借壳，和这两点相比，年底营收哪怕4亿又怎样，一个普通的ST保壳成功而已。明年摘帽前应该会有光刻机和重组方面的新故事出现，近期股价怎么走就看有没有资金来为故事买单了。,0,深情的红利小编程师,3000566851,2025-10-27 14:19:43,5,1,0,27714,0,雪球,https://xueqiu.com/3000566851/358468857,2026-07-08 16:20:06
358475407,SZ002816,ST和科,*ST和科：2025年前三季度公司转回信用减值准备863.76万元,每经AI快讯，*ST和科（SZ 002816，收盘价：23.98元）10月27日晚间发布公告称，2025年前三季度公司转回信用减值准备863.76万元，对报告期内合并报表利润总额影响金额为863.76万元，占2024年度经审计的归属于母公司净利润绝对值的比例为16.36%，并相应的增加公司的股东权益。其中，因收回债务重组款项而转回的信用减值准备743.68万元属于非经常性损益，直接影响2025年度扣除非经常性损益后的净利润。 2025年1至6月份，*ST和科的营业收入构成为：线束产品占比53.9%，精密清洗设备占比43.97%，其他业务占比1.19%，其他占比0.94%。 截至发稿，*ST和科市值为24亿元。 每经头条（nbdtoutiao）——拉1人入伙返1500元，投10万元成亿万富翁？这家公司大肆宣传将房产海外代币化，有交了钱的人称是“牙签撬动地球” （记者 曾健辉） 免责声明：本文内容与数据仅供参考，不构成投资建议，使用前请核实。据此操作，风险自担。 每日经济新闻,0,每日经济新闻,4642157440,2025-10-27 15:10:27,0,0,0,13700,0,雪球,https://xueqiu.com/4642157440/358475407,2026-07-08 16:20:06
358483878,SZ002816,ST和科,图解*ST和科三季报：第三季度单季净利润同比增长219.30%,证券之星消息，*ST和科2025年三季报显示，公司主营收入1.68亿元，同比上升2932.86%；归母净利润673.38万元，同比上升122.11%；扣非净利润-271.79万元，同比上升92.68%；其中2025年第三季度，公司单季度主营收入9291.24万元，同比上升9554.56%；单季度归母净利润935.05万元，同比上升219.3%；单季度扣非净利润562.23万元，同比上升167.87%；负债率48.45%，投资收益-57.4万元，财务费用107.36万元，毛利率20.37%。财报数据概要请见下图:以上内容为证券之星据公开信息整理，由AI算法生成（网信算备310104345710301240019号），不构成投资建议。,0,证券之星财经,5187193467,2025-10-27 18:31:00,0,2,0,14907,0,雪球,https://xueqiu.com/5187193467/358483878,2026-07-08 16:20:06
358506211,SZ002816,ST和科,,$*ST和科(SZ002816)$ 资产和注入今年应该没戏了,0,棉袄人,1371067408,2025-10-28 01:32:58,0,3,0,17289,0,雪球,https://xueqiu.com/1371067408/358506211,2026-07-08 16:20:06
358512168,SZ002816,ST和科,,$*ST和科(SZ002816)$ 看来今年的投资者眼光都挺高的，没有个100倍增长率不配称“困境反转”！,0,st博弈,1901742525,2025-10-28 01:48:40,0,4,0,42134,0,Android,https://xueqiu.com/1901742525/358512168,2026-07-08 16:20:06
358527621,SZ002816,ST和科,,$*ST和科(SZ002816)$ 一个业绩增长带出了恐慌盘，有特斯拉那味儿了,0,深情的红利小编程师,3000566851,2025-10-28 02:27:38,0,0,0,24398,0,雪球,https://xueqiu.com/3000566851/358527621,2026-07-08 16:20:06
358531362,SZ002816,ST和科,,$*ST和科(SZ002816)$ 一早还以为可以翘板是我想太多了,0,无敌菜刀,2879128183,2025-10-28 02:38:24,0,1,0,21565,0,Android,https://xueqiu.com/2879128183/358531362,2026-07-08 16:20:06
358539779,SZ002816,ST和科,,$*ST和科(SZ002816)$ 说说三季报出来后的一些个人观点：昨天的盘面是有人知道底牌，先出货了，这部分是做短线的，长线资金这点量出不来，也没有出的必要。感觉三季报的营收和利润有人为操控的嫌疑，主要是营收落在1个亿以下，前三季度扣非还是负的，让市场把期望放在四季度，而年报出来，还要接近半年时间，公司可以做出很多选择。三季报里主要的亮点是应收和合同负债，都有明显增长，至少可以证明业绩在稳步向好，这也封杀了调整的空间。陈媛媛走了，不清楚是换了马甲，还是真走了半年报公布后到昨天，市场已经提前预支了三季报可能的利好，没有超预期就是利空。目前可以确定的是摘帽没有问题，业绩趋势向上，所以，明天开板没有问题，然后继续盘整的概率大。现在缺的是事件趋动。,0,不快不吐,1064329507,2025-10-28 03:05:20,6,2,0,32705,2,雪球,https://xueqiu.com/1064329507/358539779,2026-07-08 16:20:06
358565071,SZ002816,ST和科,,$*ST和科(SZ002816)$ 10月27日晚间发布公告称，2025年前三季度公司转回信用减值准备863.76万元，对报告期内合并报表利润总额影响金额为863.76万元，占2024年度经审计的归属于母公司净利润绝对值的比例为16.36%，并相应的增加公司的股东权益。其中，因收回债务重组款项而转回的信用减值准备743.68万元属于非经常性损益，直接影响2025年度扣除非经常性损益后的净利润。也就是说，没有这转回信用减值准备863.76万元，三季度报归属净利润还是亏损的，合着是增收不增利呀，难怪今天跌停了。赶紧收购欣奕华吧，不然这样发展下去亏的裤叉都没了。,0,st博弈,1901742525,2025-10-28 05:06:00,0,3,0,36168,1,Android,https://xueqiu.com/1901742525/358565071,2026-07-08 16:20:06
358582615,SZ002816,ST和科,,$*ST和科(SZ002816)$ 止损位22左右，内卷程度不说了,0,老珍酒,1311306095,2025-10-28 06:16:05,3,0,0,19284,0,Android,https://xueqiu.com/1311306095/358582615,2026-07-08 16:20:06
358583744,SZ002816,ST和科,,$*ST和科(SZ002816)$ 涨起来妞妞咧咧，跌起来毫不犹豫,0,宇智bo卡卡西,7031892934,2025-10-28 06:20:29,0,2,0,19602,0,iPhone,https://xueqiu.com/7031892934/358583744,2026-07-08 16:20:06
358591148,SZ002816,ST和科,,$*ST和科(SZ002816)$ 按照这个月的走势，合理怀疑长线资金至少在月初已经知道三季度是什么营收，并且10月头几天已经拉到预设的位置，后面就没动过了。4季度由于它的特殊性，多少营收现在基本也定了，如果这两天稳在20甚至22上方，说明后续还有安排，如果有彩蛋那就是一波大行情。,0,深情的红利小编程师,3000566851,2025-10-28 06:50:39,7,0,0,34772,0,雪球,https://xueqiu.com/3000566851/358591148,2026-07-08 16:20:06
358636170,SZ002816,ST和科,,$*ST和科(SZ002816)$ 有点夸张，不及预期也不至于要封跌停板吧,0,精细的回报小海洋,3397511986,2025-10-28 10:30:40,1,3,0,21966,0,Android,https://xueqiu.com/3397511986/358636170,2026-07-08 16:20:06
358718904,SZ002816,ST和科,,$*ST和科(SZ002816)$ 今天开板，正常，从3500到4000点，这货就没涨过，按当前指数位置，补涨也该在这个位置。三季报只是没有超预期而已，又不是差，而且四季报趋势上肯定更好，没有调整的空间。今天买货的，其实就是前天出货的那些老鼠资金,0,不快不吐,1064329507,2025-10-29 01:36:19,0,0,0,24449,0,雪球,https://xueqiu.com/1064329507/358718904,2026-07-08 16:20:06
358722541,SZ002816,ST和科,,*ST和科三季报数据不及预期，市场用脚投票昨天开盘跌停。今天早盘集合竞价21.64元开盘，二连跌停板股价在20日均价附近，本人毫不犹豫跌停板处再次加仓。虽然三季报不及预期，但数据显示公司整体经营转好，四季度依然充满希望。,0,沙尔豪克,1282848579,2025-10-29 01:44:42,4,2,0,29991,0,Android,https://xueqiu.com/1282848579/358722541,2026-07-08 16:20:06
358745574,SZ002816,ST和科,,$*ST和科(SZ002816)$ 国企的东西 你们担心毛毛球一个上市公司对一个省和市有多重要知道不？上市公司就是省市 重要的kpi。地方一定会拼命保的 而且可能保的程度超过所有人的预期。,0,只打板不追高,7889235155,2025-10-29 02:39:11,0,2,0,28294,0,雪球,https://xueqiu.com/7889235155/358745574,2026-07-08 16:20:06
358753345,SZ002816,ST和科,,$*ST和科(SZ002816)$ 劲头过去，稳定在22左右，砸盘资金应该也没捞到什么好处，22-25也就是短线资金带起来的。接下来一个月估计没有什么可供主力运作的消息或者预期，继续横盘垃圾时间。但是鉴于深圳刚出了支持并购重组政策，蹭政策红利都是要趁热乎的，加上年报预告，3个月内应该有行情,0,深情的红利小编程师,3000566851,2025-10-29 03:01:07,0,2,0,33852,0,iPhone,https://xueqiu.com/3000566851/358753345,2026-07-08 16:20:06
358798814,SZ002816,ST和科,,$*ST和科(SZ002816)$ 这个票没有多少浮动筹码，这次老鼠仓利用信息优势做了差价后，今天已基本回补完仓位，那就不会再给市场低吸的机会，因为四季度的业绩是明牌。如果剩下两个月，没有其它题材兑现（估计这种效率也不会有），那么靠业绩支撑，预估单季1.5亿营收，1000万净利润，则初步确立摘帽+成长双概念。因为明年一月份要业绩预告，所以提前要做动作，估计大概率复制8、9、10三个月走势，稳步上台阶。个人预计年报预告前，市值在30亿左右算正常，不排除今年年底就提前到位。,0,不快不吐,1064329507,2025-10-29 06:20:48,4,3,0,33496,0,雪球,https://xueqiu.com/1064329507/358798814,2026-07-08 16:20:06
358942000,SZ002816,ST和科,,$*ST和科(SZ002816)$ 22亿市值的和科达是否被低估系列之和科达半导体的潜力篇今年开始中国市场的掩膜板市场开始高速增长，清溢光电，龙图光罩，路维光电为代表的国产掩膜板企业都在大幅扩产，对上游无掩模光刻机的需求大幅增加，原来定购的德国和瑞典的机器都在调升价格以及延期交付、所以他们都在积极寻找国产替代的光刻机，和科达半导体的无掩模光刻机是他们最好的国产替代标的，价格比国外便宜，而且后续的维保方便，一旦和科达的第一台光刻机在龙头企业获得性能参数验证并交付，未来国内的巨量市场即将打开，和科达半导体的营收，订单和估值必将会呈几何级别增长！大家讨论一下上市公司的市值会到200亿吗？一旦第一台无掩模光刻机商业化验证并交付完成，和科达的第二增长曲线就会正式打开，公司的估值逻辑也会从壳价值变化为高增长的成长股逻辑！懂技术的朋友讨论一下官网上公布和科达的无掩模光刻机的性能参数，以及和国外同行比较是否有竞争优势（假设价格优惠的基础上）,0,行了别,5392726240,2025-10-29 23:28:23,1,3,0,55414,2,iPhone,https://xueqiu.com/5392726240/358942000,2026-07-08 16:20:06
359224672,SZ002816,ST和科,,*ST和科集合竞价直接买入，不在意成本高低，只是收藏之用。不过短期无战事，意在长远。,0,沙尔豪克,1282848579,2025-10-31 01:42:23,2,3,0,28909,0,Android,https://xueqiu.com/1282848579/359224672,2026-07-08 16:20:04
359454877,SZ002816,ST和科,,$*ST和科(SZ002816)$ 翻到今年让我赚了大几十个点的老情人和科达。三季报来看摘帽应该稳了。六个字，国资委光刻机，这两个字能值多少市值呢。卖的太早了。感觉要找机会重新建仓了。,0,哪天能不亏钱,5550807647,2025-11-01 12:44:47,12,3,0,33637,0,Android,https://xueqiu.com/5550807647/359454877,2026-07-08 16:20:04
359566618,SZ002816,ST和科,,$*ST和科(SZ002816)$ 没行情，这里的大户们又开始做T了,0,深情的红利小编程师,3000566851,2025-11-03 02:12:55,0,1,0,31516,0,雪球,https://xueqiu.com/3000566851/359566618,2026-07-08 16:20:04
359588421,SZ002816,ST和科,,$*ST和科(SZ002816)$ 砸盘追热点去了么，,0,ST库里,1743746819,2025-11-03 03:19:44,0,1,0,24268,0,iPhone,https://xueqiu.com/1743746819/359588421,2026-07-08 16:20:04
359616023,SZ002816,ST和科,,$*ST和科(SZ002816)$ 感谢给的上车机会。拿着了。国资委光刻机。,0,哪天能不亏钱,5550807647,2025-11-03 05:51:55,0,4,0,27492,0,Android,https://xueqiu.com/5550807647/359616023,2026-07-08 16:20:04
359949733,SZ002816,ST和科,,$*ST和科(SZ002816)$ 其他st都上天了。你这个准摘帽，国企改革+光刻机+新能源，怎么纹丝不动。,0,哪天能不亏钱,5550807647,2025-11-05 01:40:18,3,3,0,27313,0,Android,https://xueqiu.com/5550807647/359949733,2026-07-08 16:20:04
360095602,SZ002816,ST和科,,$*ST和科(SZ002816)$ $*ST原尚(SH603813)$ 股本都是一亿，最低价也接近~~等和科的股价上30元时股东数量应该也只剩3000了,0,只做ST淘金,8899074485,2025-11-05 13:36:54,0,2,0,19686,0,雪球,https://xueqiu.com/8899074485/360095602,2026-07-08 16:20:04
360130264,SZ002816,ST和科,浙商大制造|邱世梁 【*ST和科】深度：战略转型与多元化布局，工业清洗设备龙头迎盈利回升,🌟核心观点：1、公司经过三十年深耕，在工业清洗设备领域技术优势深厚。21-24年，受外部环境以及回款压力等影响，业绩出现波动。得益于战略转型的推进，2025年Q1-Q3营收1.68亿元，同比增长2932.86%。2、2024年并购子公司和科达半导体，主要产品涵盖晶圆清洗设备、匀胶显影设备、无掩膜光刻机、微影光刻机和晶圆去胶机等，均为自主可控核心环节。2025年1月，中标武汉高芯科技LDI光刻机设备项目，客户及订单不断延展中。3、战略转向半导体，多元化拓展业务有望驱动公司未来3年收入复合增速约41.0%。1）将半导体设备业务培育为公司未来新的利润增长引擎。2）向高端精密清洗设备转型，并通过子公司和科达半导体进军半导体清洗业务。3）进军线束业务，成为其战略转型的重要保障。4）储能设备覆盖多元化应用场景，农业方舱推动农业智能化发展。🌟盈利预测：预计 25-27 年营收为2.73、4.19、5.43亿元，CAGR达41%；归母净利润为1177、5339、8716万元，CAGR达172.1%，评级“买入”。🚪报告链接：#小程序://浙商证券研究所/6YuXbkn1JqkaIwB风险提示：技术研发风险；非标准化订单项目存在不确定性；并购进展低于预期等如需深度交流或产业链调研，欢迎联系【浙商大制造】邱世梁/陈红19921306166,0,比特大神,8722806774,2025-11-06 00:10:34,0,3,0,18774,1,iPhone,https://xueqiu.com/8722806774/360130264,2026-07-08 16:20:04
360144220,SZ002816,ST和科,,*ST和科开盘即收盘,0,沙尔豪克,1282848579,2025-11-06 01:36:23,0,5,0,26651,0,Android,https://xueqiu.com/1282848579/360144220,2026-07-08 16:20:04
360156009,SZ002816,ST和科,,$*ST和科(SZ002816)$ 什么情况，我还没上车啊，准备今天上的怎么高开秒板了,0,只做ST淘金,8899074485,2025-11-06 02:03:29,6,1,0,21284,0,雪球,https://xueqiu.com/8899074485/360156009,2026-07-08 16:20:04
360364333,SZ002816,ST和科,,$*ST和科(SZ002816)$ 阜阳欣奕华新材料股份有限公司申请独立上市了，我想买这个，但找不到理由了,0,风险越大肉越多,7038162539,2025-11-07 02:03:06,10,1,0,25550,0,iPhone,https://xueqiu.com/7038162539/360364333,2026-07-08 16:20:04
360387010,SZ002816,ST和科,,$*ST和科(SZ002816)$ 炒什么重组借壳。和科达走的是自己的题材路线。要不是国资委做背书，哪有增长这么快的线速和储能新能源业务，接下来就是给半导体设备这块做背书，资源进来，新能源+半导体（清洗设备+光刻机）。这才二十多亿市值。第一个节点就是先摘帽。然后题材起飞。,0,哪天能不亏钱,5550807647,2025-11-07 03:01:31,11,4,0,44486,1,Android,https://xueqiu.com/5550807647/360387010,2026-07-08 16:20:04
360402001,SZ002816,ST和科,,$*ST和科(SZ002816)$ 能不能站稳新高，化蛟成龙就看今天。中迪拍卖还没实锤半导体都27亿了，你才25亿。,0,出手就有A,3816469283,2025-11-07 03:53:13,2,2,0,36748,0,iPhone,https://xueqiu.com/3816469283/360402001,2026-07-08 16:20:04
360425816,SZ002816,ST和科,,$*ST和科(SZ002816)$ 不封板就有问题，背离,0,扫地僧178,5538675577,2025-11-07 05:51:15,4,1,0,35750,0,iPhone,https://xueqiu.com/5538675577/360425816,2026-07-08 16:20:04
360431968,SZ002816,ST和科,,$*ST和科(SZ002816)$ 浙商证券都出研报了 还这么多人卖 哎,0,貔貅宗天下行走,1032017226,2025-11-07 06:12:59,2,0,0,24485,0,雪球,https://xueqiu.com/1032017226/360431968,2026-07-08 16:20:04
360435762,SZ002816,ST和科,,*ST和科2天2板，间隔10天再创近年高点25.36元。题材持续发酵，故事仍在演义。变化的是股价不断的上涨，不变的是我们执着的热情。我依然看好你，因为一切才刚刚开始！,0,沙尔豪克,1282848579,2025-11-07 06:26:23,0,4,0,30991,0,Android,https://xueqiu.com/1282848579/360435762,2026-07-08 16:20:04
360446449,SZ002816,ST和科,,$*ST和科(SZ002816)$ 虽然没封牢但已经新高，还有人在吗？,0,王牌摸鱼喵,1398621531,2025-11-07 07:03:59,30,42,0,164350,1,雪球,https://xueqiu.com/1398621531/360446449,2026-07-08 16:20:04
360488348,SZ002816,ST和科,,$*ST和科(SZ002816)$ 今天下午公司又特别发了一遍光刻机，前后已经好几次了。公司还是迫切希望能把这块体量做起来，背靠国资委，想来应该不会太难。公司现在公共号也做得特别好看，不输软件公司做的公众号（看过很多公众号，软件上市公司的公众号做的不错，有些公众号不维护真的停烂的）。从公众号分类来看，国资委接手后真的很用心在做业务。清洗设备是公司原来主营，这么多年了，应该还是在国内水准线上的。半导体设备包含两块，半导体清洗设备和光刻机。半导体清洗设备在官网上也有好几款产品，加上十月份中标了中车时代的喷腐机也是属于半导体清洗设备，光刻机公司公众号一直有在发，加上今年年初投标的ldi光刻机。半导体清洗设备和光刻机在a股的科技属性加成非常高，具体溢价能力大家可以自行研究。接下来讲讲新能源业务，从公众号来看，新能源储能这块接到了不少订单。我自身也处在这个行业中，大概了解一些。背靠政F，储能新能源这块业务的订单肯定会好做很多，很多技术含量其实不太高，关键看人脉，有很多上市公司都是靠储能这块去撑营收，实际利润是不高的。然后零部件线速也一样，跟储能差不多，主要是靠后台人脉去堆营收，科技含量并不太高，能把产品质量做好就可以了。但是储能和线速这块的体量是很大的，因为接触的领域涉及很多，大家可以自己了解，不展开细讲。水处理是公司原来的业务，感觉现在这块可能不太好做。总的来说，就是时间节点还没到，耐心等摘帽，年报如果能看到半导体业务的启动营收，股价大概率就压不住了。这个位置说高其实不算高，因为摘帽启动的话，几倍空间不在话下。从三季报增速来看，加上储能和线速是比较好堆营收的行业，感觉摘帽不会困难。唯一的这个点就是能不能顺利摘帽。买卖有风险。自行参考。,0,哪天能不亏钱,5550807647,2025-11-07 10:54:28,4,7,0,37742,0,Android,https://xueqiu.com/5550807647/360488348,2026-07-08 16:20:04
360742306,SZ002816,ST和科,,$*ST和科(SZ002816)$ 今天的最高价我本喵买出来的。,0,王牌摸鱼喵,1398621531,2025-11-10 05:02:50,17,38,0,135044,0,雪球,https://xueqiu.com/1398621531/360742306,2026-07-08 16:20:01
361042996,SZ002816,ST和科,,$ST板块(BK0400)$ $*ST和科(SZ002816)$ 启动阶段怎么少的了正宗光科机,0,ST库里,1743746819,2025-11-11 15:52:03,5,4,0,16117,0,iPhone,https://xueqiu.com/1743746819/361042996,2026-07-08 16:20:01
361243209,SZ002816,ST和科,*ST和科A股股东户数增加416户增幅8.38%，流通A股户均持股1.86万股降幅7.73%，户均持股市值44.86万元降...,来源：新浪证券-红岸工作室11月11日消息，数据显示，截至2025年11月10日，*ST和科A股股东总户数为5379户，较上期（2025年10月31日）增加416户，增幅8.38%。公司最新A股总股本为1亿股，其中流通A股1亿股，户均持有流通A股数量为1.86万股，较上期减少1558.29股，降幅7.73%；户均持流通A股市值44.86万元，较上期减少5967.38元，降幅1.31%。最新10个统计日期，*ST和科股东户数变动如下：日期A股户数（户）流通A股户均持股数（股）户均持股市值（万元）2025-11-10537918590.8244.862025-10-31496320149.1045.462025-10-20507119719.9843.192025-10-10509419630.9441.222025-09-30501919924.2937.962025-09-19510819577.1336.452025-09-10533718737.1236.442025-08-29534918695.0830.792025-08-20548518231.5429.862025-08-08550218175.2132.10近一年（2024年11月20日至2025年11月10日），*ST和科A股股东户数从7195户，减低至5379户，降幅25.24%，区间股价上涨15.95%。资料显示，深圳市和科达精密清洗设备股份有限公司位于广东省深圳市龙华区大浪街道浪口社区华荣路294号和科达工业园2栋1层-3层，成立日期2009年1月5日，上市日期2016年10月25日，公司主营业务涉及精密清洗设备的研发、设计、生产与销售。主营业务收入构成为：线束产品53.90%，清洗产品43.97%，其他(补充)1.19%，其他产品0.94%。*ST和科所属申万行业为：机械设备-专用设备-其他专用设备。所属概念板块包括：退市警示、小盘、节能环保、污水处理、工业4.0等。风险提示：市场有风险，投资需谨慎。本文为AI大模型基于第三方财汇数据库自动发布，任何在本文出现的信息（包括但不限于个股、评论、预测、图表、指标、理论、任何形式的表述等）均只作为参考，不构成个人投资建议。受限于第三方数据库质量等问题，我们无法对数据的真实性及完整性进行分辨或核验，因此本文内容可能出现不准确、不完整、误导性的内容或信息，具体以公司公告为准。如有疑问，请联系biz@staff.sina.com.cn。,0,*ST和科(SZ002816),0,2025-11-12 15:20:12,0,0,0,17502,0,新闻,https://xueqiu.com/S/SZ002816/361243209,2026-07-08 16:20:01
361412840,SZ002816,ST和科,,*ST和科：董事会议事规则（2025年11月） 网页链接,0,*ST和科(SZ002816),0,2025-11-13 10:53:24,0,0,0,6340,0,公告,https://xueqiu.com/S/SZ002816/361412840,2026-07-08 16:20:01
361412844,SZ002816,ST和科,,*ST和科：董事、高级管理人员薪酬与考核管理制度（2025年11月） 网页链接,0,*ST和科(SZ002816),0,2025-11-13 10:53:24,0,0,0,6857,0,公告,https://xueqiu.com/S/SZ002816/361412844,2026-07-08 16:20:01
361412847,SZ002816,ST和科,,*ST和科：独立董事工作制度（2025年11月） 网页链接,0,*ST和科(SZ002816),0,2025-11-13 10:53:24,0,0,0,7759,0,公告,https://xueqiu.com/S/SZ002816/361412847,2026-07-08 16:20:01
361412850,SZ002816,ST和科,,*ST和科：深圳市和科达精密清洗设备股份有限公司章程（2025年11月） 网页链接,0,*ST和科(SZ002816),0,2025-11-13 10:53:25,0,0,0,15718,0,公告,https://xueqiu.com/S/SZ002816/361412850,2026-07-08 16:20:01
361412851,SZ002816,ST和科,,*ST和科：关联交易管理制度（2025年11月） 网页链接,0,*ST和科(SZ002816),0,2025-11-13 10:53:25,0,0,0,11371,0,公告,https://xueqiu.com/S/SZ002816/361412851,2026-07-08 16:20:01
